k,score
3,0.5738112136266856
3,0.5707948899929027
3,0.5652945351312988
3,0.5738112136266856
3,0.5700851667849539
3,0.5830376153300213
3,0.565471965933286
3,0.5743435060326473
3,0.5723917672107878
3,0.579666430092264
3,0.5679559971611071
3,0.5773598296664301
3,0.579666430092264
3,0.57416607523066
3,0.5691980127750177
3,0.579666430092264
3,0.580376153300213
3,0.5736337828246983
3,0.5743435060326473
3,0.576472675656494
3,0.5759403832505323
3,0.5766501064584811
3,0.5649396735273243
3,0.5720369056068133
3,0.5793115684882896
3,0.5690205819730305
3,0.5871185237757275
3,0.563875088715401
3,0.5651171043293116
3,0.5787792760823279
4,0.5727466288147622
4,0.5725691980127751
4,0.5722143364088006
4,0.5727466288147622
4,0.5642299503193754
4,0.5722143364088006
4,0.5633427963094393
4,0.5745209368346345
4,0.5819730305180979
4,0.576472675656494
4,0.5676011355571328
4,0.5667139815471965
4,0.5660042583392477
4,0.5723917672107878
4,0.5787792760823279
4,0.5652945351312988
4,0.5608587650816181
4,0.5745209368346345
4,0.5661816891412349
4,0.5699077359829666
4,0.5794889992902768
4,0.580376153300213
4,0.5668914123491838
4,0.5784244144783535
4,0.5773598296664301
4,0.5752306600425834
4,0.5652945351312988
4,0.57416607523066
4,0.5784244144783535
4,0.5718594748048261
4,0.5716820440028388
4,0.5793115684882896
4,0.5633427963094393
4,0.5720369056068133
4,0.5720369056068133
4,0.575762952448545
4,0.5752306600425834
4,0.560681334279631
4,0.5683108587650816
4,0.567068843151171
4,0.5752306600425834
4,0.5768275372604684
4,0.5734563520227112
4,0.5695528743789922
4,0.5846344925479063
4,0.578069552874379
4,0.5731014904187367
4,0.5832150461320085
4,0.575762952448545
4,0.5699077359829666
4,0.5766501064584811
4,0.5826827537260468
4,0.5743435060326473
4,0.5739886444286728
4,0.5793115684882896
4,0.5603264726756565
4,0.576472675656494
4,0.5771823988644429
4,0.5658268275372604
4,0.5720369056068133
4,0.5729240596167494
4,0.5821504613200852
4,0.5787792760823279
4,0.5711497515968772
4,0.5581973030518098
4,0.5661816891412349
4,0.5793115684882896
4,0.5715046132008517
4,0.5734563520227112
4,0.5661816891412349
4,0.5734563520227112
4,0.5640525195173882
4,0.5652945351312988
4,0.5773598296664301
4,0.5734563520227112
4,0.5690205819730305
4,0.5777146912704045
4,0.5718594748048261
4,0.5784244144783535
4,0.5681334279630944
4,0.5731014904187367
4,0.568665720369056
4,0.5734563520227112
4,0.5833924769339958
4,0.5786018452803406
4,0.5628105039034776
4,0.5805535841022001
4,0.5660042583392477
4,0.567068843151171
4,0.5731014904187367
4,0.5762952448545068
4,0.5770049680624556
4,0.5761178140525195
4,0.5713271823988645
4,0.5738112136266856
4,0.5663591199432222
4,0.5784244144783535
4,0.5768275372604684
4,0.5688431511710433
4,0.5761178140525195
5,0.5892476933995742
5,0.5715046132008517
5,0.5833924769339958
5,0.5853442157558553
5,0.5841022001419447
5,0.5981192334989354
5,0.5869410929737402
5,0.5837473385379702
5,0.5819730305180979
5,0.5841022001419447
5,0.5784244144783535
5,0.5814407381121363
5,0.5755855216465579
5,0.585166784953868
5,0.5858765081618169
5,0.5853442157558553
5,0.5945706174591909
5,0.5814407381121363
5,0.5736337828246983
5,0.585166784953868
5,0.5880056777856636
5,0.5929737402413059
5,0.5848119233498935
5,0.5872959545777147
5,0.5833924769339958
5,0.5910220014194464
5,0.587473385379702
5,0.5817955997161107
5,0.5910220014194464
5,0.5786018452803406
5,0.5832150461320085
5,0.5754080908445706
5,0.5819730305180979
5,0.5791341376863024
5,0.57416607523066
5,0.5885379701916252
5,0.5862313697657914
5,0.5814407381121363
5,0.5752306600425834
5,0.5910220014194464
5,0.5892476933995742
5,0.5807310149041873
5,0.5775372604684174
5,0.5888928317955997
5,0.5832150461320085
5,0.5819730305180979
5,0.5718594748048261
5,0.5903122782114976
5,0.5791341376863024
5,0.5786018452803406
5,0.5853442157558553
5,0.5798438608942512
5,0.5809084457061746
5,0.5825053229240597
5,0.5872959545777147
5,0.5771823988644429
5,0.587473385379702
5,0.5810858765081618
5,0.5906671398154719
5,0.580376153300213
5,0.5823278921220724
5,0.5897799858055358
5,0.5860539389638041
5,0.5896025550035486
5,0.5773598296664301
5,0.5986515259048971
5,0.5801987224982257
5,0.5828601845280341
5,0.5839247693399574
5,0.5830376153300213
5,0.5771823988644429
5,0.5887154009936125
5,0.5789567068843151
5,0.5848119233498935
5,0.5919091554293825
5,0.5786018452803406
5,0.5778921220723917
5,0.5846344925479063
5,0.5754080908445706
5,0.5739886444286728
5,0.5761178140525195
5,0.5881831085876508
5,0.5787792760823279
5,0.5837473385379702
5,0.5761178140525195
5,0.5778921220723917
5,0.5784244144783535
5,0.5825053229240597
5,0.5926188786373314
5,0.5720369056068133
5,0.5862313697657914
5,0.5896025550035486
5,0.5812633073101491
5,0.5872959545777147
5,0.5823278921220724
5,0.5906671398154719
5,0.5943931866572036
5,0.5998935415188077
5,0.5816181689141235
5,0.5858765081618169
6,0.586763662171753
6,0.5816181689141235
6,0.5800212916962385
6,0.5853442157558553
6,0.5906671398154719
6,0.5743435060326473
6,0.579666430092264
6,0.5794889992902768
6,0.5915542938254081
6,0.5791341376863024
6,0.5784244144783535
6,0.5828601845280341
6,0.5835699077359829
6,0.5674237047551455
6,0.5805535841022001
6,0.5793115684882896
6,0.5865862313697658
6,0.5848119233498935
6,0.5917317246273953
6,0.5855216465578424
6,0.589070262597587
6,0.5839247693399574
6,0.5841022001419447
6,0.5896025550035486
6,0.5860539389638041
6,0.5828601845280341
6,0.5880056777856636
6,0.585166784953868
6,0.5860539389638041
6,0.5800212916962385
6,0.5841022001419447
6,0.5860539389638041
6,0.5855216465578424
6,0.580376153300213
6,0.5816181689141235
6,0.5917317246273953
6,0.5972320794889993
6,0.5819730305180979
6,0.5896025550035486
6,0.5787792760823279
6,0.5943931866572036
6,0.5766501064584811
6,0.5819730305180979
6,0.5816181689141235
6,0.5773598296664301
6,0.5787792760823279
6,0.5856990773598296
6,0.5927963094393187
6,0.5791341376863024
6,0.5860539389638041
6,0.5768275372604684
6,0.5899574166075231
6,0.5958126330731015
6,0.5801987224982257
6,0.5841022001419447
6,0.5801987224982257
6,0.5773598296664301
6,0.5786018452803406
6,0.5793115684882896
6,0.5933286018452804
6,0.5933286018452804
6,0.5839247693399574
6,0.5885379701916252
6,0.5935060326472675
6,0.5775372604684174
6,0.5762952448545068
6,0.5908445706174592
6,0.579666430092264
6,0.5801987224982257
6,0.5825053229240597
6,0.5770049680624556
6,0.5814407381121363
6,0.584457061745919
6,0.5887154009936125
6,0.5858765081618169
6,0.5901348474095103
6,0.5940383250532293
6,0.5817955997161107
6,0.5864088005677786
6,0.5819730305180979
6,0.5883605393896381
6,0.5833924769339958
6,0.5720369056068133
6,0.5862313697657914
6,0.5947480482611781
6,0.5860539389638041
6,0.5729240596167494
6,0.5787792760823279
6,0.5947480482611781
6,0.5807310149041873
6,0.5943931866572036
6,0.5858765081618169
6,0.5711497515968772
6,0.5841022001419447
6,0.5812633073101491
6,0.5856990773598296
6,0.5860539389638041
6,0.586763662171753
6,0.5825053229240597
6,0.5787792760823279
7,0.595457771469127
7,0.5915542938254081
7,0.5786018452803406
7,0.5896025550035486
7,0.5885379701916252
7,0.5826827537260468
7,0.5872959545777147
7,0.5910220014194464
7,0.5858765081618169
7,0.580376153300213
7,0.5956352022711142
7,0.5936834634492548
7,0.5951029098651526
7,0.5823278921220724
7,0.5885379701916252
7,0.6014904187366927
7,0.589070262597587
7,0.5878282469836764
7,0.5817955997161107
7,0.5933286018452804
7,0.5911994322214337
7,0.5865862313697658
7,0.5951029098651526
7,0.5727466288147622
7,0.5963449254790631
7,0.5839247693399574
7,0.5887154009936125
7,0.5887154009936125
7,0.6002484031227822
7,0.5842796309439319
7,0.5828601845280341
7,0.5888928317955997
7,0.587473385379702
7,0.585166784953868
7,0.5975869410929737
7,0.5959900638750887
7,0.593860894251242
7,0.5805535841022001
7,0.606458481192335
7,0.596167494677076
7,0.5913768630234209
7,0.5981192334989354
7,0.5846344925479063
7,0.5830376153300213
7,0.602555003548616
7,0.5812633073101491
7,0.5869410929737402
7,0.576472675656494
7,0.5910220014194464
7,0.5837473385379702
7,0.5853442157558553
7,0.5947480482611781
7,0.5908445706174592
7,0.5825053229240597
7,0.5849893541518808
7,0.5821504613200852
7,0.5865862313697658
7,0.589070262597587
7,0.5864088005677786
7,0.6043293115684882
7,0.5881831085876508
7,0.578069552874379
7,0.5929737402413059
7,0.5917317246273953
7,0.5800212916962385
7,0.5876508161816891
7,0.5848119233498935
7,0.5906671398154719
7,0.587473385379702
7,0.5897799858055358
7,0.5848119233498935
7,0.5878282469836764
7,0.5814407381121363
7,0.586763662171753
7,0.5814407381121363
7,0.5933286018452804
7,0.5871185237757275
7,0.5958126330731015
7,0.5915542938254081
7,0.5919091554293825
7,0.5995386799148332
7,0.5860539389638041
7,0.5915542938254081
7,0.5793115684882896
7,0.5842796309439319
7,0.5943931866572036
7,0.5917317246273953
7,0.6016678495386799
7,0.5936834634492548
7,0.5862313697657914
7,0.5970546486870121
7,0.5736337828246983
7,0.5849893541518808
7,0.595457771469127
7,0.5936834634492548
7,0.5894251242015613
7,0.589070262597587
7,0.5775372604684174
7,0.6016678495386799
7,0.5819730305180979
8,0.5846344925479063
8,0.5830376153300213
8,0.5858765081618169
8,0.5883605393896381
8,0.5794889992902768
8,0.5888928317955997
8,0.5897799858055358
8,0.5951029098651526
8,0.5878282469836764
8,0.5951029098651526
8,0.5995386799148332
8,0.5856990773598296
8,0.5935060326472675
8,0.5933286018452804
8,0.584457061745919
8,0.5901348474095103
8,0.584457061745919
8,0.5805535841022001
8,0.5848119233498935
8,0.5924414478353442
8,0.5880056777856636
8,0.5872959545777147
8,0.5842796309439319
8,0.5833924769339958
8,0.5959900638750887
8,0.5998935415188077
8,0.5920865862313698
8,0.5849893541518808
8,0.596167494677076
8,0.585166784953868
8,0.596167494677076
8,0.5943931866572036
8,0.6002484031227822
8,0.5935060326472675
8,0.596167494677076
8,0.5901348474095103
8,0.5880056777856636
8,0.5947480482611781
8,0.5919091554293825
8,0.5853442157558553
8,0.5927963094393187
8,0.5966997870830376
8,0.5974095102909865
8,0.5896025550035486
8,0.5949254790631654
8,0.5911994322214337
8,0.5911994322214337
8,0.5899574166075231
8,0.592264017033357
8,0.6014904187366927
8,0.5903122782114976
8,0.5998935415188077
8,0.5849893541518808
8,0.580376153300213
8,0.5929737402413059
8,0.5919091554293825
8,0.5830376153300213
8,0.5858765081618169
8,0.5732789212207239
8,0.5816181689141235
8,0.5904897090134847
8,0.5897799858055358
8,0.5872959545777147
8,0.5958126330731015
8,0.5892476933995742
8,0.5903122782114976
8,0.5837473385379702
8,0.5899574166075231
8,0.5832150461320085
8,0.6050390347764372
8,0.5927963094393187
8,0.5887154009936125
8,0.5931511710432931
8,0.5911994322214337
8,0.5825053229240597
8,0.5997161107168204
8,0.5821504613200852
8,0.5878282469836764
8,0.5956352022711142
8,0.5782469836763662
8,0.584457061745919
8,0.5919091554293825
8,0.5826827537260468
8,0.5963449254790631
8,0.5835699077359829
8,0.5798438608942512
8,0.5903122782114976
8,0.5888928317955997
8,0.5956352022711142
8,0.6043293115684882
8,0.596167494677076
8,0.5821504613200852
8,0.5773598296664301
8,0.587473385379702
8,0.597764371894961
8,0.5880056777856636
8,0.5888928317955997
8,0.5862313697657914
8,0.5880056777856636
8,0.5984740951029098
9,0.5936834634492548
9,0.5926188786373314
9,0.5975869410929737
9,0.5931511710432931
9,0.5917317246273953
9,0.5878282469836764
9,0.6057487579843861
9,0.6029098651525905
9,0.593860894251242
9,0.6020227111426544
9,0.603264726756565
9,0.5965223562810504
9,0.5936834634492548
9,0.5906671398154719
9,0.5974095102909865
9,0.6016678495386799
9,0.5927963094393187
9,0.5965223562810504
9,0.6045067423704755
9,0.5984740951029098
9,0.5816181689141235
9,0.5995386799148332
9,0.5970546486870121
9,0.5871185237757275
9,0.6039744499645139
9,0.5988289567068843
9,0.5910220014194464
9,0.6066359119943222
9,0.6043293115684882
9,0.5927963094393187
9,0.5956352022711142
9,0.6002484031227822
9,0.5878282469836764
9,0.6100070972320795
9,0.596167494677076
9,0.5933286018452804
9,0.5940383250532293
9,0.5933286018452804
9,0.6069907735982967
9,0.5968772178850248
9,0.6013129879347054
9,0.6062810503903477
9,0.596167494677076
9,0.5974095102909865
9,0.600958126330731
9,0.5853442157558553
9,0.5929737402413059
9,0.5959900638750887
9,0.6059261887863733
9,0.5913768630234209
9,0.5975869410929737
9,0.5951029098651526
9,0.596167494677076
9,0.6007806955287438
9,0.5940383250532293
9,0.6006032647267565
9,0.5929737402413059
9,0.5974095102909865
9,0.5970546486870121
9,0.5835699077359829
9,0.6043293115684882
9,0.5865862313697658
9,0.5972320794889993
9,0.6011355571327183
9,0.5897799858055358
9,0.6034421575585521
9,0.609652235628105
9,0.5911994322214337
9,0.5894251242015613
9,0.5848119233498935
9,0.5892476933995742
9,0.5951029098651526
9,0.5959900638750887
9,0.6004258339247693
9,0.593860894251242
9,0.6023775727466288
9,0.5945706174591909
9,0.5981192334989354
9,0.5915542938254081
9,0.6030872959545777
9,0.5931511710432931
9,0.5951029098651526
9,0.5926188786373314
9,0.5933286018452804
9,0.6036195883605394
9,0.5821504613200852
9,0.5933286018452804
9,0.6077004968062456
9,0.596167494677076
9,0.5869410929737402
9,0.5940383250532293
9,0.5975869410929737
9,0.5899574166075231
9,0.5943931866572036
9,0.6022001419446416
9,0.6030872959545777
9,0.602555003548616
9,0.6016678495386799
9,0.5894251242015613
9,0.6077004968062456
10,0.5991838183108588
10,0.6052164655784245
10,0.5805535841022001
10,0.5952803406671399
10,0.6041518807665011
10,0.5906671398154719
10,0.5807310149041873
10,0.6075230660042583
10,0.5935060326472675
10,0.6011355571327183
10,0.5942157558552165
10,0.5885379701916252
10,0.6018452803406671
10,0.5807310149041873
10,0.5998935415188077
10,0.6014904187366927
10,0.6004258339247693
10,0.5876508161816891
10,0.5887154009936125
10,0.5968772178850248
10,0.6006032647267565
10,0.5814407381121363
10,0.5970546486870121
10,0.5988289567068843
10,0.5897799858055358
10,0.5876508161816891
10,0.6020227111426544
10,0.6007806955287438
10,0.5871185237757275
10,0.597764371894961
10,0.600958126330731
10,0.5986515259048971
10,0.596167494677076
10,0.6000709723207949
10,0.5883605393896381
10,0.6041518807665011
10,0.5917317246273953
10,0.5993612491128459
10,0.5935060326472675
10,0.5982966643009227
10,0.589070262597587
10,0.5927963094393187
10,0.5903122782114976
10,0.6043293115684882
10,0.6007806955287438
10,0.6034421575585521
10,0.5919091554293825
10,0.5988289567068843
10,0.5984740951029098
10,0.6029098651525905
10,0.5984740951029098
10,0.5927963094393187
10,0.5906671398154719
10,0.5872959545777147
10,0.6046841731724627
10,0.5988289567068843
10,0.5862313697657914
10,0.5982966643009227
10,0.6004258339247693
10,0.5965223562810504
10,0.5931511710432931
10,0.5842796309439319
10,0.6016678495386799
10,0.5915542938254081
10,0.5945706174591909
10,0.600958126330731
10,0.6000709723207949
10,0.5998935415188077
10,0.5975869410929737
10,0.5931511710432931
10,0.5952803406671399
10,0.6062810503903477
10,0.6052164655784245
10,0.600958126330731
10,0.6053938963804116
10,0.602555003548616
10,0.5899574166075231
10,0.5943931866572036
10,0.6006032647267565
10,0.5906671398154719
10,0.6002484031227822
10,0.5869410929737402
10,0.5878282469836764
10,0.5993612491128459
10,0.5990063875088716
10,0.5927963094393187
10,0.5897799858055358
10,0.5919091554293825
10,0.5819730305180979
10,0.6098296664300923
10,0.5949254790631654
10,0.596167494677076
10,0.5862313697657914
10,0.5903122782114976
10,0.5979418026969482
10,0.5966997870830376
10,0.5896025550035486
10,0.589070262597587
10,0.6055713271823988
10,0.5965223562810504
11,0.5885379701916252
11,0.6071682044002839
11,0.6077004968062456
11,0.6050390347764372
11,0.5990063875088716
11,0.5869410929737402
11,0.5929737402413059
11,0.595457771469127
11,0.5998935415188077
11,0.5947480482611781
11,0.6117814052519518
11,0.6062810503903477
11,0.6091199432221434
11,0.6006032647267565
11,0.5935060326472675
11,0.6075230660042583
11,0.6062810503903477
11,0.5945706174591909
11,0.60486160397445
11,0.6037970191625266
11,0.6078779276082328
11,0.5887154009936125
11,0.5919091554293825
11,0.5888928317955997
11,0.5899574166075231
11,0.6016678495386799
11,0.5974095102909865
11,0.5966997870830376
11,0.5995386799148332
11,0.6020227111426544
11,0.6022001419446416
11,0.6089425124201562
11,0.5982966643009227
11,0.60805535841022
11,0.5885379701916252
11,0.5940383250532293
11,0.6126685592618879
11,0.5995386799148332
11,0.600958126330731
11,0.6046841731724627
11,0.6006032647267565
11,0.5949254790631654
11,0.6018452803406671
11,0.5965223562810504
11,0.6036195883605394
11,0.6004258339247693
11,0.6007806955287438
11,0.6000709723207949
11,0.5998935415188077
11,0.5958126330731015
11,0.592264017033357
11,0.6004258339247693
11,0.5959900638750887
11,0.5991838183108588
11,0.6050390347764372
11,0.5995386799148332
11,0.6062810503903477
11,0.5995386799148332
11,0.597764371894961
11,0.5949254790631654
11,0.6073456352022711
11,0.5911994322214337
11,0.6023775727466288
11,0.5966997870830376
11,0.602555003548616
11,0.5958126330731015
11,0.5919091554293825
11,0.5997161107168204
11,0.6006032647267565
11,0.5963449254790631
11,0.600958126330731
11,0.6023775727466288
11,0.5908445706174592
11,0.5942157558552165
11,0.60486160397445
11,0.5913768630234209
11,0.5958126330731015
11,0.6023775727466288
11,0.5894251242015613
11,0.6059261887863733
11,0.6108942512420156
11,0.6046841731724627
11,0.5927963094393187
11,0.5899574166075231
11,0.597764371894961
11,0.5995386799148332
11,0.6006032647267565
11,0.6094748048261178
11,0.5908445706174592
11,0.5931511710432931
11,0.6039744499645139
11,0.5897799858055358
11,0.6023775727466288
11,0.6018452803406671
11,0.5963449254790631
11,0.6043293115684882
11,0.6107168204400284
11,0.6011355571327183
11,0.6066359119943222
11,0.5966997870830376
12,0.6023775727466288
12,0.6000709723207949
12,0.5993612491128459
12,0.5927963094393187
12,0.6101845280340668
12,0.5974095102909865
12,0.602555003548616
12,0.6029098651525905
12,0.6030872959545777
12,0.5952803406671399
12,0.5990063875088716
12,0.6055713271823988
12,0.6014904187366927
12,0.5982966643009227
12,0.6071682044002839
12,0.6052164655784245
12,0.5963449254790631
12,0.586763662171753
12,0.6036195883605394
12,0.6101845280340668
12,0.5927963094393187
12,0.5949254790631654
12,0.5979418026969482
12,0.6000709723207949
12,0.5945706174591909
12,0.6016678495386799
12,0.6006032647267565
12,0.5910220014194464
12,0.6114265436479773
12,0.5856990773598296
12,0.5942157558552165
12,0.5984740951029098
12,0.6108942512420156
12,0.6004258339247693
12,0.6062810503903477
12,0.5929737402413059
12,0.5979418026969482
12,0.6057487579843861
12,0.5988289567068843
12,0.6006032647267565
12,0.6071682044002839
12,0.6061036195883606
12,0.5935060326472675
12,0.5789567068843151
12,0.6055713271823988
12,0.6006032647267565
12,0.5947480482611781
12,0.5979418026969482
12,0.597764371894961
12,0.5974095102909865
12,0.6043293115684882
12,0.6045067423704755
12,0.5970546486870121
12,0.5949254790631654
12,0.5968772178850248
12,0.6041518807665011
12,0.6039744499645139
12,0.6055713271823988
12,0.6091199432221434
12,0.6004258339247693
12,0.6046841731724627
12,0.5933286018452804
12,0.5958126330731015
12,0.5959900638750887
12,0.5920865862313698
12,0.606458481192335
12,0.5984740951029098
12,0.6043293115684882
12,0.6128459900638751
12,0.5997161107168204
12,0.5927963094393187
12,0.5963449254790631
12,0.5926188786373314
12,0.6004258339247693
12,0.60805535841022
12,0.597764371894961
12,0.6046841731724627
12,0.5966997870830376
12,0.6002484031227822
12,0.6078779276082328
12,0.5984740951029098
12,0.6037970191625266
12,0.5981192334989354
12,0.5968772178850248
12,0.5966997870830376
12,0.5952803406671399
12,0.5991838183108588
12,0.606458481192335
12,0.6139105748757985
12,0.5981192334989354
12,0.5984740951029098
12,0.5984740951029098
12,0.5906671398154719
12,0.5979418026969482
12,0.584457061745919
12,0.5998935415188077
12,0.6061036195883606
12,0.6046841731724627
12,0.5906671398154719
12,0.6053938963804116
13,0.5982966643009227
13,0.6030872959545777
13,0.5990063875088716
13,0.606458481192335
13,0.6037970191625266
13,0.603264726756565
13,0.6073456352022711
13,0.6100070972320795
13,0.6078779276082328
13,0.5904897090134847
13,0.6046841731724627
13,0.6039744499645139
13,0.5982966643009227
13,0.6132008516678495
13,0.603264726756565
13,0.5963449254790631
13,0.5988289567068843
13,0.6007806955287438
13,0.5959900638750887
13,0.6041518807665011
13,0.6013129879347054
13,0.6045067423704755
13,0.602555003548616
13,0.597764371894961
13,0.6124911284599006
13,0.5979418026969482
13,0.60805535841022
13,0.6082327892122072
13,0.6061036195883606
13,0.6100070972320795
13,0.6101845280340668
13,0.5981192334989354
13,0.5966997870830376
13,0.6011355571327183
13,0.6016678495386799
13,0.6082327892122072
13,0.6107168204400284
13,0.6004258339247693
13,0.5998935415188077
13,0.5910220014194464
13,0.6043293115684882
13,0.6052164655784245
13,0.596167494677076
13,0.5970546486870121
13,0.613555713271824
13,0.5951029098651526
13,0.606458481192335
13,0.5952803406671399
13,0.6011355571327183
13,0.61124911284599
13,0.6117814052519518
13,0.5984740951029098
13,0.6039744499645139
13,0.6092973740241305
13,0.6098296664300923
13,0.603264726756565
13,0.6034421575585521
13,0.5926188786373314
13,0.5885379701916252
13,0.600958126330731
13,0.6018452803406671
13,0.6087650816181689
13,0.5924414478353442
13,0.6133782824698367
13,0.5982966643009227
13,0.5968772178850248
13,0.6002484031227822
13,0.6062810503903477
13,0.6107168204400284
13,0.6075230660042583
13,0.6085876508161817
13,0.6006032647267565
13,0.6034421575585521
13,0.5990063875088716
13,0.6000709723207949
13,0.6004258339247693
13,0.6016678495386799
13,0.5929737402413059
13,0.5926188786373314
13,0.5949254790631654
13,0.5864088005677786
13,0.61124911284599
13,0.5966997870830376
13,0.6126685592618879
